"","id","min_rle","max_rle","count_rle","perc_missing"
"3372",645780,2,8,19,36
"3373",645781,2,18,31,52
"3374",645782,2,9,32,45
"3375",645783,3,10,32,48
"3376",645786,1,22,32,58
"3377",645787,2,9,32,45
"3378",645789,1,21,32,59
"3379",645791,2,21,31,52
"3380",645795,2,10,32,49
"3381",645798,2,10,32,51
"3382",645801,2,9,32,47
"3383",645806,2,9,32,49
"3384",645807,2,9,32,45
"3385",645808,2,9,32,48
"3386",645809,2,10,32,50
"3387",645810,2,10,32,50
"3388",645812,2,18,31,56
"3389",645813,2,9,32,46
"3390",645814,2,9,32,46
"3391",645816,3,19,31,58
"3392",645817,2,10,32,49
"3393",645818,2,18,31,55
"3394",645819,2,9,32,45
"3395",645821,2,10,32,50
"3396",645822,2,9,32,47
"3397",645826,1,28,31,58
"3398",645830,2,9,32,45
"3399",645832,2,9,32,45
"3400",645838,2,9,32,46
"3401",645840,2,9,32,50
"3402",645841,2,10,32,49
"3403",645842,2,10,32,50
"3404",645844,2,9,32,45
"3405",645849,2,10,32,53
"3406",645851,1,18,24,48
"3407",645852,2,11,32,55
"3408",645858,4,20,31,53
"3409",645861,2,9,32,45
"3410",645864,2,6,32,46
"3411",645866,2,10,32,46
"3412",645868,2,9,32,49
"3413",645874,2,9,32,47
"3414",645876,2,7,32,44
"3415",645880,2,10,32,54
"3416",645881,2,9,32,46
"3417",645884,2,9,32,45
"3418",645888,2,9,32,47
"3419",645891,2,9,32,45
"3420",645892,2,7,32,47
"3421",645895,2,9,32,46
"3422",645897,2,7,32,47
"3423",645901,2,11,32,55
"3424",645902,2,10,32,55
"3425",645903,2,7,32,46
"3426",645905,2,8,32,47
"3427",645906,2,7,32,47
"3428",645912,1,17,27,51
"3429",645913,2,9,32,47
"3430",645919,2,11,32,54
"3431",645922,2,6,32,46
"3432",645925,2,9,32,48
"3433",645926,1,16,27,41
"3434",645927,2,6,32,46
"3435",645928,2,9,32,47
"3436",645929,2,7,32,48
"3437",645930,2,9,32,48
"3438",645932,2,10,32,47
"3439",645933,2,7,32,46
"3440",645935,2,9,32,48
"3441",645936,2,11,32,54
"3442",645939,2,7,32,46
"3443",645948,3,8,32,48
"3444",645949,2,7,32,47
"3445",645952,2,10,32,57
"3446",645953,2,6,32,45
"3447",645955,2,9,32,47
"3448",645960,2,6,32,46
"3449",645962,2,7,32,46
"3450",645963,1,17,25,43
"3451",645967,2,7,32,48
"3452",645968,2,9,32,48
"3453",645970,2,10,32,56
"3454",645976,2,6,32,46
"3455",645978,2,7,32,46
"3456",645981,2,10,32,53
"3457",645990,2,10,32,52
"3458",645992,2,6,32,46
"3459",645997,2,7,32,47
"3460",646002,2,18,31,56
"3461",646003,2,9,32,50
"3462",646010,2,6,32,45
"3463",646020,2,10,32,55
"3464",646029,2,10,32,57
"3465",646036,2,6,32,46
"3466",646047,2,8,32,47
"3467",646051,2,10,32,57
"3468",646054,2,6,32,47
"3469",646055,2,10,32,54
"3470",646056,2,8,32,46
"3471",646060,2,8,32,48
"3472",646062,2,6,32,46
"3473",646065,2,8,32,47
"3474",646067,2,8,32,43
"3475",646078,2,7,32,47
"3476",646093,2,7,32,46
"3477",646094,2,8,32,47
"3478",646097,2,10,32,56
"3479",646099,2,7,32,47
"3480",646103,2,10,32,57
"3481",646108,2,11,32,57
"3482",646109,2,10,32,59
"3483",646112,2,11,32,57
"3484",646116,2,7,32,47
"3485",646117,2,8,32,47
"3486",646118,2,7,32,48
"3487",646120,2,10,32,55
"3488",646122,2,8,32,48
"3489",646127,2,7,32,47
"3490",646129,2,8,32,47
"3491",646130,1,19,30,52
"3492",646133,2,8,32,48
"3493",646137,1,11,33,58
"3494",646139,2,7,32,47
"3495",646140,2,7,32,48
"3496",646141,2,10,32,56
"3497",646144,2,11,32,58
"3498",646145,3,10,32,55
"3499",646152,2,9,32,42
"3500",646156,2,10,32,58
"3501",646158,1,11,33,58
"3502",646159,2,7,32,48
"3503",646162,2,8,32,47
"3504",646163,2,10,32,58
"3505",646164,2,10,32,57
"3506",646166,3,17,31,59
"3507",646168,2,8,32,50
"3508",646172,2,10,32,58
"3509",646175,2,17,31,59
"3510",646176,2,9,32,49
"3511",646181,2,9,32,50
"3512",646186,2,8,32,48
"3513",646189,1,18,32,59
"3514",646194,2,8,32,47
"3515",646199,2,8,32,46
"3516",646204,2,9,32,43
"3517",646206,1,18,28,49
"3518",646208,2,10,32,56
"3519",646212,1,18,30,51
"3520",646213,2,9,32,55
"3521",646216,2,8,32,47
"3522",646217,2,16,31,58
"3523",646219,2,9,32,47
"3524",646221,2,8,32,48
"3525",646224,2,9,32,41
"3526",646229,2,7,32,47
"3527",646234,2,10,32,58
"3528",646239,2,8,32,46
"3529",646245,2,18,30,59
"3530",646246,2,6,32,46
"3531",646249,2,8,32,47
"3532",646250,2,7,32,47
"3533",646257,2,7,32,47
"3534",646260,2,8,32,47
"3535",646261,4,17,31,57
"3536",646267,3,8,32,41
"3537",646271,2,7,32,47
"3538",646274,2,7,32,47
"3539",646281,2,17,31,53
"3540",646283,2,9,32,54
"3541",646285,2,17,31,59
"3542",646288,2,9,32,52
"3543",646290,2,9,32,55
"3544",646293,3,10,32,55
"3545",646295,2,6,32,47
"3546",646297,2,18,31,57
"3547",646304,2,17,31,57
"3548",646305,2,8,32,48
"3549",646307,1,10,33,56
"3550",646308,2,16,31,54
"3551",646309,2,7,32,47
"3552",646310,2,7,32,48
"3553",646314,4,8,32,56
"3554",646325,2,17,31,51
"3555",646328,2,16,31,54
"3556",646329,2,7,32,48
"3557",646334,2,9,32,57
"3558",646337,2,8,32,49
"3559",646338,4,10,32,55
"3560",646340,1,8,18,33
"3561",646341,2,8,32,49
"3562",646343,4,10,32,57
"3563",646344,2,17,31,54
"3564",646345,4,10,32,57
"3565",646346,4,20,31,57
"3566",646347,2,20,31,55
"3567",646348,2,8,32,49
"3568",646349,2,9,32,49
"3569",646351,2,9,32,51
"3570",646353,4,20,29,60
"3571",646355,2,8,32,45
"3572",646356,2,9,32,45
"3573",646359,4,20,30,61
"3574",646361,4,20,31,59
"3575",646362,2,8,32,50
"3576",646364,2,8,32,49
"3577",646365,1,8,18,34
"3578",646366,4,20,30,59
"3579",646367,2,18,31,48
"3580",646370,2,8,32,45
"3581",646371,3,17,31,50
"3582",646373,2,8,32,44
"3583",646374,4,20,30,62
"3584",646377,4,9,32,55
"3585",646379,4,18,31,60
"3586",646382,2,9,32,53
"3587",646383,4,19,31,61
"3588",646384,4,15,31,60
"3589",646387,4,20,30,64
"3590",646388,4,9,32,57
"3591",646391,2,8,32,46
"3592",646393,4,9,32,54
"3593",646394,4,20,30,60
"3594",646396,2,8,32,47
"3595",646397,1,8,14,32
"3596",646398,4,18,30,62
"3597",646401,2,8,32,44
"3598",646405,1,20,31,60
"3599",646409,4,9,32,59
"3600",646413,2,9,32,46
"3601",646416,4,20,31,61
"3602",646419,2,8,32,47
"3603",646420,4,20,30,64
"3604",646425,3,8,32,45
"3605",646427,4,20,30,63
"3606",646429,4,11,32,61
"3607",646434,4,20,31,62
"3608",646435,2,8,32,47
"3609",646440,4,21,31,62
"3610",646443,3,10,32,61
"3611",646454,4,30,30,61
"3612",646455,4,19,31,61
"3613",646456,2,8,32,48
"3614",646459,3,21,31,60
"3615",646460,4,19,30,63
"3616",646463,4,19,29,61
"3617",646464,3,17,31,56
"3618",646465,2,9,32,46
"3619",646466,4,20,31,62
"3620",646468,4,20,30,63
"3621",646473,2,9,32,46
"3622",646474,1,17,32,55
"3623",646475,4,20,31,64
"3624",646476,1,15,19,41
"3625",646477,4,21,31,62
"3626",646478,4,20,31,63
"3627",646481,3,9,32,47
"3628",646484,3,9,32,46
"3629",646485,4,19,31,62
"3630",646486,3,18,31,53
"3631",646489,4,30,30,61
"3632",646490,2,8,32,46
"3633",646492,4,19,31,56
"3634",646493,4,19,31,62
"3635",646499,4,20,31,61
"3636",646502,4,19,31,54
"3637",646503,4,19,31,55
"3638",646504,4,31,29,64
"3639",646507,3,9,32,48
"3640",646509,4,30,30,61
"3641",646511,4,30,30,59
"3642",646512,3,17,31,59
"3643",646513,2,8,32,45
"3644",646516,1,17,27,47
"3645",646521,4,30,30,61
"3646",646525,3,8,32,46
"3647",646526,1,16,24,40
"3648",646528,3,17,31,53
"3649",646529,3,17,31,52
"3650",646530,2,8,32,43
"3651",646532,4,30,30,60
"3652",646534,4,20,31,58
"3653",646540,4,31,30,58
"3654",646541,4,19,31,52
"3655",646544,4,30,30,57
"3656",646547,2,17,31,54
"3657",646550,4,20,31,53
"3658",646554,2,9,32,45
"3659",646555,3,17,31,53
"3660",646556,4,20,31,53
"3661",646559,3,17,31,53
"3662",646560,4,21,31,54
"3663",646561,3,17,31,52
"3664",646565,4,20,31,54
"3665",646567,2,18,31,54
"3666",646571,2,18,31,54
"3667",646573,2,16,31,51
"3668",646574,2,18,31,54
"3669",646575,4,16,31,50
"3670",646577,1,16,32,56
"3671",646578,4,18,31,51
"3672",646581,1,8,24,36
"3673",646583,3,17,31,59
"3674",646587,1,8,29,43
"3675",646588,2,18,31,57
"3676",646592,4,7,32,48
"3677",646593,3,17,31,51
"3678",646594,1,17,21,39
"3679",646595,4,7,32,49
"3680",646596,2,19,31,51
"3681",646597,3,17,31,48
"3682",646599,4,9,32,49
"3683",646601,1,16,24,42
"3684",646602,3,16,31,43
"3685",646603,1,6,23,37
"3686",646605,3,17,31,50
"3687",646606,3,9,32,43
"3688",646608,3,9,32,43
"3689",646609,1,6,25,38
"3690",646610,3,18,31,57
"3691",646612,4,8,32,48
"3692",646613,3,19,30,57
"3693",646617,1,17,32,54
"3694",646618,3,16,31,48
"3695",646619,1,16,23,43
"3696",646620,2,18,31,56
"3697",646621,3,19,29,61
"3698",646622,1,8,29,42
"3699",646624,1,19,25,43
"3700",646625,3,9,32,41
"3701",646628,4,9,32,50
"3702",646629,3,18,31,57
"3703",646630,4,6,32,48
"3704",646633,1,19,25,40
"3705",646634,3,9,32,40
"3706",646635,3,17,31,59
"3707",646636,3,9,32,40
"3708",646638,4,18,31,61
"3709",646640,4,19,30,62
"3710",646641,1,16,25,45
"3711",646643,3,9,32,45
"3712",646644,4,6,32,48
"3713",646645,4,6,32,48
"3714",646646,4,7,32,49
"3715",646647,1,16,18,40
"3716",646648,1,16,20,40
"3717",646649,3,16,31,43
"3718",646651,3,17,31,59
"3719",646652,2,16,31,41
"3720",646653,3,18,31,58
"3721",646654,3,18,31,62
"3722",646655,4,7,32,48
"3723",646656,4,20,30,61
"3724",646658,4,6,32,48
"3725",646659,4,7,32,49
"3726",646662,3,18,31,61
"3727",646663,4,18,30,62
"3728",646665,3,9,32,42
"3729",646667,4,19,30,65
"3730",646668,3,19,30,59
"3731",646669,1,15,21,41
"3732",646670,3,20,30,57
"3733",646671,3,19,30,59
"3734",646672,3,17,31,57
"3735",646673,1,15,25,45
"3736",646674,4,18,30,62
"3737",646675,3,9,32,43
"3738",646676,1,17,29,46
"3739",646677,4,18,31,64
"3740",646680,1,19,31,65
"3741",646682,3,19,30,61
"3742",646683,3,20,30,59
"3743",646684,3,9,32,44
"3744",646686,4,19,30,65
"3745",646687,3,19,29,64
"3746",646690,3,19,31,62
"3747",646691,3,19,30,62
"3748",646692,3,18,31,61
"3749",646694,3,19,31,62
"3750",646696,1,8,20,36
"3751",646697,4,18,30,64
"3752",646698,3,18,31,61
"3753",646699,1,15,24,40
"3754",646701,1,10,35,47
"3755",646703,1,15,25,39
"3756",646704,4,7,32,49
"3757",646705,1,19,31,62
"3758",646706,3,17,31,54
"3759",646708,3,19,30,63
"3760",646709,3,17,31,61
"3761",646710,4,18,31,64
"3762",646711,1,8,23,38
"3763",646712,1,19,31,66
"3764",646713,1,19,31,64
"3765",646714,2,9,32,44
"3766",646716,1,18,32,62
"3767",646717,3,18,31,61
"3768",646718,3,20,30,62
"3769",646719,2,9,32,43
"3770",646720,4,19,30,64
"3771",646721,4,17,31,62
"3772",646722,4,18,31,62
"3773",646723,2,17,31,53
"3774",646724,3,9,32,43
"3775",646725,4,19,30,61
"3776",646726,4,21,29,64
"3777",646727,3,18,31,62
"3778",646728,4,19,30,64
"3779",646729,3,18,30,61
"3780",646730,3,9,32,43
"3781",646731,3,19,31,43
"3782",646732,4,17,30,60
"3783",646733,3,9,32,52
"3784",646734,1,17,32,64
"3785",646736,3,9,32,49
"3786",646737,3,18,30,62
"3787",646738,4,19,30,65
"3788",646739,3,18,30,60
"3789",646740,3,9,32,43
"3790",646741,4,17,31,58
"3791",646742,3,19,30,63
"3792",646743,3,17,31,47
"3793",646746,4,17,31,57
"3794",646747,3,17,31,44
"3795",646750,3,17,31,60
"3796",646751,2,17,31,46
"3797",646752,1,18,32,61
"3798",646753,1,18,31,64
"3799",646754,1,8,10,33
"3800",646755,1,18,32,61
"3801",646757,3,9,32,48
"3802",646758,4,10,32,54
"3803",646760,1,18,32,66
"3804",646761,4,10,32,54
"3805",646762,4,17,31,58
"3806",646763,3,9,32,47
"3807",646765,2,17,31,40
"3808",646766,3,9,32,52
"3809",646767,3,9,32,49
"3810",646770,4,19,30,61
"3811",646771,1,19,31,62
"3812",646773,4,10,32,54
"3813",646774,1,17,31,61
"3814",646775,4,19,30,59
"3815",646776,3,18,30,52
"3816",646777,3,17,31,56
"3817",646778,3,10,32,55
"3818",646779,3,17,31,47
"3819",646780,3,9,32,49
"3820",646781,4,10,32,54
"3821",646782,3,17,31,48
"3822",646783,3,10,32,54
"3823",646785,3,9,32,46
"3824",646786,3,9,32,52
"3825",646787,3,18,31,50
"3826",646788,2,17,31,45
"3827",646789,4,9,32,53
"3828",646790,3,19,30,51
"3829",646791,4,10,32,54
"3830",646792,2,17,31,43
"3831",646793,4,9,32,54
"3832",646794,1,17,31,60
"3833",646796,3,9,32,51
"3834",646799,3,16,31,49
"3835",646800,3,9,32,49
"3836",646802,3,9,32,49
"3837",646803,4,10,32,54
"3838",646805,4,16,31,55
"3839",646806,4,10,32,54
"3840",646807,4,10,32,55
"3841",646808,1,17,32,58
"3842",646809,1,18,32,59
"3843",646810,4,10,32,55
"3844",646811,2,17,31,51
"3845",646812,3,9,32,49
"3846",646813,2,8,32,49
"3847",646816,4,10,32,55
"3848",646817,3,9,32,48
"3849",646819,2,9,32,48
"3850",646820,3,9,32,50
"3851",646822,2,8,32,48
"3852",646823,1,8,33,54
"3853",646824,3,9,32,48
"3854",646825,3,9,32,49
"3855",646827,1,9,33,55
"3856",646828,1,17,32,55
"3857",646830,3,17,31,49
"3858",646831,4,8,32,53
"3859",646833,2,8,32,50
"3860",646834,2,8,32,50
"3861",646835,4,9,32,53
"3862",646836,2,8,32,49
"3863",646837,2,9,32,49
"3864",646838,2,9,32,50
"3865",646839,2,16,31,42
"3866",646840,2,8,32,49
"3867",646841,2,9,32,49
"3868",646842,2,8,32,49
"3869",646843,2,9,32,48
"3870",646844,1,18,19,41
"3871",646846,2,8,32,50
"3872",646847,2,17,31,51
"3873",646848,3,18,31,49
"3874",646849,1,18,31,50
"3875",646851,2,8,32,49
"3876",646855,4,8,32,50
"3877",646856,3,17,31,51
"3878",646857,2,8,32,49
"3879",646858,3,16,31,54
"3880",646860,2,8,32,50
"3881",646861,2,8,32,50
"3882",646862,1,9,32,47
"3883",646863,2,8,32,49
"3884",646864,2,16,32,53
"3885",646865,3,8,32,51
"3886",646867,3,8,32,50
"3887",646868,3,18,31,49
"3888",646869,2,8,32,49
"3889",646870,2,8,32,50
"3890",646871,4,8,32,51
"3891",646874,2,8,32,49
"3892",646876,4,10,32,51
"3893",646877,3,8,32,50
"3894",646878,2,8,32,50
"3895",646879,3,16,31,51
"3896",646880,3,19,31,56
"3897",646882,3,8,32,47
"3898",646883,1,5,18,34
"3899",646884,3,8,32,47
"3900",646885,2,8,32,50
"3901",646886,2,10,32,51
"3902",646889,3,16,31,54
"3903",646891,4,10,32,51
"3904",646892,3,8,32,47
"3905",646893,2,16,31,49
"3906",646895,2,8,32,47
"3907",646896,2,17,32,54
"3908",646897,2,18,32,56
"3909",646898,2,16,31,49
"3910",646899,4,10,32,51
"3911",646900,4,10,32,51
"3912",646901,4,10,32,52
"3913",646902,3,10,32,51
"3914",646903,1,17,33,50
"3915",646904,1,16,32,52
"3916",646905,2,8,32,47
"3917",646906,4,10,32,52
"3918",646908,4,10,32,52
"3919",646910,2,8,32,48
"3920",646913,3,10,32,50
"3921",646914,2,8,32,48
"3922",646916,2,19,32,56
"3923",646917,3,16,31,50
"3924",646918,3,19,30,56
"3925",646919,2,16,31,48
"3926",646920,4,10,32,51
"3927",646921,1,16,32,49
"3928",646922,3,16,31,54
"3929",646923,2,8,32,50
"3930",646924,2,8,32,48
"3931",646925,2,8,32,48
"3932",646926,3,8,32,49
"3933",646927,2,8,32,48
"3934",646928,3,16,31,49
"3935",646932,3,8,32,49
"3936",646933,2,8,32,48
"3937",646936,3,20,31,58
"3938",646938,2,8,32,49
"3939",646939,2,8,32,49
"3940",646941,2,8,32,48
"3941",646942,2,16,32,54
"3942",646943,3,8,32,48
"3943",646944,3,19,30,56
"3944",646946,2,16,31,48
"3945",646947,3,8,32,49
"3946",646949,4,8,32,51
"3947",646952,2,17,31,50
"3948",646953,2,17,31,48
"3949",646954,1,14,16,38
"3950",646955,3,16,31,50
"3951",646958,2,16,31,48
"3952",646959,3,8,32,48
"3953",646961,3,8,32,49
"3954",646962,1,6,16,35
"3955",646963,2,14,17,39
"3956",646966,1,20,25,56
"3957",646968,2,18,31,53
"3958",646969,2,17,31,49
"3959",646970,2,16,31,49
"3960",646971,3,16,31,48
"3961",646972,3,16,31,49
"3962",646973,4,10,32,51
"3963",646975,2,10,29,43
"3964",646976,2,16,32,55
"3965",646977,1,9,31,42
"3966",646978,2,16,32,55
"3967",646979,2,8,32,47
"3968",646980,2,18,31,49
"3969",646982,3,10,32,48
"3970",646984,2,16,32,53
"3971",646988,2,19,31,54
"3972",646989,3,16,31,51
"3973",646990,4,20,31,56
"3974",646991,2,19,32,48
"3975",646993,1,21,23,55
"3976",646994,2,19,31,55
"3977",646996,2,6,32,42
"3978",646997,4,19,31,57
"3979",646999,4,18,31,53
"3980",647000,2,20,32,53
"3981",647001,4,18,31,52
"3982",647003,3,18,31,50
"3983",647004,2,20,32,58
"3984",647006,1,14,21,38
"3985",647007,2,19,32,52
"3986",647008,4,8,32,49
"3987",647010,3,18,31,52
"3988",647011,1,19,28,54
"3989",647012,2,19,31,56
"3990",647013,2,20,32,60
"3991",647016,4,7,32,49
"3992",647019,3,6,32,41
"3993",647022,2,19,32,57
"3994",647023,4,18,30,56
"3995",647024,2,19,32,57
"3996",647025,2,19,32,58
"3997",647026,3,6,32,42
"3998",647027,4,27,30,56
"3999",647028,4,18,31,52
"4000",647031,1,5,32,41
"4001",647033,4,27,30,55
"4002",647034,1,6,25,38
"4003",647035,3,7,32,49
"4004",647036,4,27,30,58
"4005",647037,4,19,31,57
"4006",647040,4,19,29,58
"4007",647041,1,17,29,53
"4008",647042,4,20,31,60
"4009",647043,4,27,30,54
"4010",647044,4,27,29,58
"4011",647045,2,19,32,56
"4012",647047,3,6,32,42
"4013",647048,4,27,29,59
"4014",647049,2,20,32,59
"4015",647050,4,20,30,60
"4016",647051,2,19,32,56
"4017",647052,3,6,32,42
"4018",647053,4,27,29,60
"4019",647054,2,20,32,57
"4020",647057,3,6,32,42
"4021",647058,2,19,32,55
"4022",647059,2,19,32,56
"4023",647060,2,11,33,56
"4024",647062,1,6,31,40
"4025",647063,4,27,30,60
"4026",647064,4,27,29,58
"4027",647065,2,21,32,55
"4028",647066,2,19,32,56
"4029",647067,4,6,32,47
"4030",647068,3,6,32,40
"4031",647069,4,27,29,57
"4032",647070,3,6,32,40
"4033",647072,1,6,26,40
"4034",647073,3,5,32,42
"4035",647074,3,6,32,41
"4036",647076,2,21,32,57
"4037",647078,2,6,33,42
"4038",647079,2,11,33,53
"4039",647081,1,11,26,45
"4040",647082,4,27,30,57
"4041",647083,2,11,33,51
"4042",647084,4,27,30,61
"4043",647085,3,6,32,41
"4044",647087,2,11,33,51
"4045",647089,2,7,33,44
"4046",647090,4,27,29,59
"4047",647093,3,19,31,57
"4048",647094,1,7,33,40
"4049",647096,1,9,30,45
"4050",647097,3,7,32,43
"4051",647098,2,11,33,53
"4052",647101,2,8,33,45
"4053",647102,2,8,33,45
"4054",647105,3,7,32,45
"4055",647106,4,27,30,58
"4056",647107,2,20,32,58
"4057",647108,2,9,33,46
"4058",647109,2,16,27,48
"4059",647110,4,27,29,61
"4060",647112,2,7,33,46
"4061",647113,3,8,32,45
"4062",647114,3,8,32,45
"4063",647115,2,9,33,48
"4064",647116,2,8,33,47
"4065",647117,1,18,28,58
"4066",647118,2,17,26,51
"4067",647119,4,27,29,61
"4068",647120,1,18,29,59
"4069",647121,4,27,29,59
"4070",647122,3,8,32,46
"4071",647126,3,9,32,51
"4072",647128,1,17,29,57
"4073",647129,1,18,28,54
"4074",647130,1,18,29,57
"4075",647131,2,18,32,53
"4076",647135,3,7,32,48
"4077",647136,2,16,32,53
"4078",647137,3,8,32,49
"4079",647138,1,17,31,56
"4080",647139,4,27,29,58
"4081",647140,1,18,21,47
"4082",647141,1,18,29,58
"4083",647142,3,17,31,51
"4084",647146,2,10,33,48
"4085",647147,4,20,31,59
"4086",647149,2,7,33,45
"4087",647150,1,17,31,56
"4088",647152,2,8,33,45
"4089",647154,3,10,32,47
"4090",647156,3,7,32,47
"4091",647157,4,28,29,61
"4092",647158,1,18,25,56
"4093",647159,4,27,29,61
"4094",647160,4,28,29,60
"4095",647162,3,7,32,47
"4096",647163,1,19,28,56
"4097",647164,4,27,29,62
"4098",647165,1,17,32,56
"4099",647167,1,17,31,54
"4100",647168,1,18,29,57
"4101",647169,2,18,26,54
"4102",647170,4,12,32,52
"4103",647171,1,18,28,54
"4104",647172,1,18,25,54
"4105",647173,1,17,30,57
"4106",647175,1,18,28,55
"4107",647176,1,18,26,55
"4108",647177,4,18,30,60
"4109",647179,2,10,33,45
"4110",647180,1,18,27,54
"4111",647181,3,15,31,51
"4112",647184,1,18,27,55
"4113",647185,4,17,31,56
"4114",647186,4,18,31,57
"4115",647189,1,17,32,45
"4116",647191,1,18,26,54
"4117",647192,4,8,32,49
"4118",647193,1,18,25,51
"4119",647194,3,18,31,53
"4120",647198,4,7,32,48
"4121",647199,4,8,32,49
"4122",647200,3,17,31,54
"4123",647201,1,17,31,57
"4124",647203,3,17,31,52
"4125",647204,3,18,31,56
"4126",647205,3,18,31,55
"4127",647207,4,7,32,47
"4128",647208,1,7,15,37
"4129",647209,1,17,22,39
"4130",647210,3,16,31,54
"4131",647211,3,18,30,55
"4132",647212,4,7,32,48
"4133",647213,3,17,31,53
"4134",647215,4,7,32,49
"4135",647216,1,7,33,46
"4136",647221,3,9,32,44
"4137",647222,3,17,31,45
"4138",647223,4,7,32,48
"4139",647225,4,6,32,47
"4140",647226,1,19,29,50
"4141",647229,2,6,32,46
"4142",647230,4,6,32,48
"4143",647233,3,19,29,58
"4144",647235,4,7,32,48
"4145",647238,1,6,19,36
"4146",647239,2,26,24,47
"4147",647241,2,8,32,49
"4148",647242,3,16,31,52
"4149",647243,3,16,31,52
"4150",647244,1,8,25,41
"4151",647245,2,20,29,48
"4152",647248,1,7,33,48
"4153",647249,4,7,32,49
"4154",647257,1,19,30,56
"4155",647259,2,16,32,60
"4156",647261,1,26,24,47
"4157",647262,1,16,32,52
"4158",647263,1,20,30,62
"4159",647265,1,18,31,63
"4160",647267,1,11,25,40
"4161",647268,1,26,31,53
"4162",647269,2,18,31,63
"4163",647270,1,16,33,54
"4164",647273,1,26,26,43
"4165",647275,1,29,29,55
"4166",647278,2,8,32,49
"4167",647279,1,8,29,41
"4168",647280,1,8,24,39
"4169",647287,1,8,29,40
"4170",647290,1,17,32,51
"4171",647291,3,18,31,54
"4172",647292,1,15,31,44
"4173",647293,2,17,32,51
"4174",647296,3,20,31,54
"4175",647299,1,8,29,41
"4176",647301,3,28,29,55
"4177",647302,1,9,33,42
"4178",647305,3,28,30,57
"4179",647306,1,7,31,43
"4180",647308,1,8,32,42
"4181",647309,2,9,33,50
"4182",647310,1,8,33,41
"4183",647311,3,29,30,60
"4184",647312,1,18,24,38
"4185",647314,2,9,33,48
"4186",647315,1,8,22,38
"4187",647316,1,18,31,44
"4188",647319,3,21,31,57
"4189",647322,3,28,30,56
"4190",647324,3,9,33,51
"4191",647325,3,28,30,58
"4192",647326,2,18,24,49
"4193",647327,1,7,33,41
"4194",647328,1,8,32,41
"4195",647330,1,8,21,38
"4196",647331,1,18,25,48
"4197",647333,1,8,34,42
"4198",647334,1,15,29,40
"4199",647336,1,8,34,41
"4200",647338,1,7,33,42
"4201",647339,1,8,31,41
"4202",647342,1,6,34,42
"4203",647344,1,15,33,42
"4204",647345,3,21,31,57
"4205",647346,2,15,30,41
"4206",647347,3,18,31,54
"4207",647348,3,28,30,58
"4208",647350,3,8,32,43
"4209",647351,1,8,33,41
"4210",647352,1,6,31,40
"4211",647354,3,7,32,42
"4212",647355,3,18,32,57
"4213",647356,3,19,32,54
"4214",647358,1,8,32,42
"4215",647359,2,15,26,39
"4216",647361,1,8,33,44
"4217",647362,1,8,33,43
"4218",647363,1,11,33,42
"4219",647364,1,6,33,42
"4220",647365,1,11,25,38
"4221",647366,3,21,31,57
"4222",647367,3,9,33,48
"4223",647368,1,8,33,43
"4224",647370,3,10,33,54
"4225",647371,3,9,33,53
"4226",647373,3,18,32,55
"4227",647377,1,8,33,43
"4228",647378,1,19,27,48
"4229",647379,1,9,33,45
"4230",647383,3,19,31,57
"4231",647385,1,9,33,43
"4232",647386,1,8,34,43
"4233",647387,2,19,26,51
"4234",647389,3,18,32,56
"4235",647390,1,8,33,43
"4236",647391,1,28,30,51
"4237",647392,1,7,33,43
"4238",647395,1,7,33,43
"4239",647396,1,11,32,45
"4240",647397,2,19,28,52
"4241",647398,1,11,32,44
"4242",647399,1,19,28,52
"4243",647400,3,18,32,55
"4244",647401,1,19,29,54
"4245",647402,1,19,32,44
"4246",647403,1,19,31,44
"4247",647404,1,19,29,54
"4248",647405,3,18,32,55
"4249",647406,1,8,28,38
"4250",647407,1,20,32,53
"4251",647410,1,8,33,40
"4252",647412,3,19,31,57
"4253",647413,3,17,32,55
"4254",647414,3,19,31,55
"4255",647415,1,19,33,49
"4256",647416,1,8,33,42
"4257",647417,1,11,33,43
"4258",647418,1,19,32,50
"4259",647419,1,19,32,49
"4260",647420,1,19,32,51
"4261",647422,1,19,32,51
"4262",647423,1,19,34,49
"4263",647424,3,19,31,56
"4264",647425,2,18,28,49
"4265",647426,1,9,33,44
"4266",647427,1,27,31,55
"4267",647431,1,10,33,50
"4268",647432,1,11,33,44
"4269",647434,3,10,33,54
