date,group,cluster,reconstructed,observed
1997-06-01,4,26,0.13905048,-1.3635647
1997-07-01,4,26,-0.19169824,-1.3635647
1997-08-01,4,26,-0.13884991,-0.01565203
1997-09-01,4,26,0.24628285,NA
1997-10-01,4,26,0.76888835,NA
1997-11-01,4,26,1.2567065,NA
1997-12-01,4,26,1.6178843,NA
1998-01-01,4,26,1.794084,NA
1998-02-01,4,26,1.7592105,NA
1998-03-01,4,26,1.5294393,NA
1998-04-01,4,26,1.1310735,1.1484544
1998-05-01,4,26,0.6053183,NA
1998-06-01,4,26,0.08527796,0.5970355
1998-07-01,4,26,-0.20835853,NA
1998-08-01,4,26,-0.14518762,0.04561672
1998-09-01,4,26,0.21592481,0.4132293
1998-10-01,4,26,0.6964438,1.1484544
1998-11-01,4,26,1.1447572,NA
1998-12-01,4,26,1.4784786,NA
1999-01-01,4,26,1.6417884,NA
1999-02-01,4,26,1.6057985,1.5364898
1999-03-01,4,26,1.3799739,1.5569128
1999-04-01,4,26,0.988152,1.250569
1999-05-01,4,26,0.4781844,1.230146
1999-06-01,4,26,-0.01417196,0.5970355
1999-07-01,4,26,-0.28650713,0.08646256
1999-08-01,4,26,-0.22669187,0.39280635
1999-09-01,4,26,0.10908642,1.2097231
1999-10-01,4,26,0.55621254,1.230146
1999-11-01,4,26,0.9736968,1.4343753
1999-12-01,4,26,1.2839855,NA
2000-01-01,4,26,1.4355086,NA
2000-02-01,4,26,1.3982661,1.0259168
2000-03-01,4,26,1.1734536,NA
2000-04-01,4,26,0.7802273,0.9442252
2000-05-01,4,26,0.27215093,NA
2000-06-01,4,26,-0.20855497,-1.3635647
2000-07-01,4,26,-0.46919832,-1.3635647
2000-08-01,4,26,-0.409266,-0.21988124
2000-09-01,4,26,-0.08122682,-1.3635647
2000-10-01,4,26,0.3572611,-1.3635647
2000-11-01,4,26,0.767465,0.9442252
2000-12-01,4,26,1.0737691,NA
2001-01-01,4,26,1.2283885,NA
2001-02-01,4,26,1.2010477,1.1076086
2001-03-01,4,26,0.98721665,1.1076086
2001-04-01,4,26,0.60415775,0.39280635
2001-05-01,4,26,0.11229357,0.80126476
2001-06-01,4,26,-0.34097803,-0.01565203
2001-07-01,4,26,-0.57176584,-0.01565203
2001-08-01,4,26,-0.4880642,-1.1184897
2001-09-01,4,26,-0.1418364,-1.0572209
2001-10-01,4,26,0.3106019,0.57661265
2001-11-01,4,26,0.73165935,0.985071
2001-12-01,4,26,1.0479882,NA
2002-01-01,4,26,1.2148951,NA
2002-02-01,4,26,1.2033162,1.0871856
2002-03-01,4,26,1.0079722,1.3526835
2002-04-01,4,26,0.64614135,1.3526835
2002-05-01,4,26,0.17725347,0.57661265
2002-06-01,4,26,-0.25696135,-1.3635647
2002-07-01,4,26,-0.47858876,-1.3635647
2002-08-01,4,26,-0.39622796,-1.0776439
2002-09-01,4,26,-0.05815648,0.04561672
2002-10-01,4,26,0.38540408,0.9033793
2002-11-01,4,26,0.80083436,0.9033793
2002-12-01,4,26,1.1162635,NA
2003-01-01,4,26,1.285765,NA
2003-02-01,4,26,1.2779403,NA
2003-03-01,4,26,1.0864091,1.3526835
2003-04-01,4,26,0.7283052,1.1893002
2003-05-01,4,26,0.26148242,0.04561672
2003-06-01,4,26,-0.1741231,-0.01565203
2003-07-01,4,26,-0.40077287,-0.21988124
2003-08-01,4,26,-0.32912856,0.10688549
2003-09-01,4,26,-0.0083598,0.739996
2003-10-01,4,26,0.41642657,0.7604189
2003-11-01,4,26,0.8177848,1.1076086
2003-12-01,4,26,1.1261814,NA
2004-01-01,4,26,1.2934325,NA
2004-02-01,4,26,1.2845343,NA
2004-03-01,4,26,1.0909915,1.1076086
2004-04-01,4,26,0.72996986,1.1688772
2004-05-01,4,26,0.26096475,0.5970355
2004-06-01,4,26,-0.17392147,0.5970355
2004-07-01,4,26,-0.3997112,-0.56707084
2004-08-01,4,26,-0.33531028,-0.07692079
2004-09-01,4,26,-0.03320213,0.5357668
2004-10-01,4,26,0.36807665,0.5357668
2004-11-01,4,26,0.7491338,0.5357668
2004-12-01,4,26,1.0434774,NA
2005-01-01,4,26,1.202063,NA
2005-02-01,4,26,1.1872109,-1.0776439
2005-03-01,4,26,0.9870784,-1.0776439
2005-04-01,4,26,0.61821425,-1.0776439
2005-05-01,4,26,0.14487085,-1.0776439
2005-06-01,4,26,-0.28619945,-1.0776439
2005-07-01,4,26,-0.506645,-1.2410272
2005-08-01,4,26,-0.44660878,-0.07692079
2005-09-01,4,26,-0.16139348,0.47449803
2005-10-01,4,26,0.21705079,0.39280635
2005-11-01,4,26,0.5772574,1.0259168
2005-12-01,4,26,0.8563506,NA
2006-01-01,4,26,1.0062243,NA
2006-02-01,4,26,0.9876269,0.9442252
2006-03-01,4,26,0.7847315,0.9442252
2006-04-01,4,26,0.41343066,0.5970355
2006-05-01,4,26,-0.05592348,0.3519605
2006-06-01,4,26,-0.47378325,-0.07692079
2006-07-01,4,26,-0.6824093,-0.21988124
2006-08-01,4,26,-0.6216751,-0.21988124
2006-09-01,4,26,-0.346493,-0.21988124
2006-10-01,4,26,0.01674409,0.47449803
2006-11-01,4,26,0.3628003,0.9442252
2006-12-01,4,26,0.6329487,NA
2007-01-01,4,26,0.78148925,NA
2007-02-01,4,26,0.76853156,0.8421106
2007-03-01,4,26,0.5744509,0.5970355
2007-04-01,4,26,0.21368378,-0.05649788
2007-05-01,4,26,-0.24092792,-1.3635647
2007-06-01,4,26,-0.6422103,-1.3635647
2007-07-01,4,26,-0.8415126,-0.24030416
2007-08-01,4,26,-0.7800734,-1.3635647
2007-09-01,4,26,-0.50739735,-0.01565203
2007-10-01,4,26,-0.14765742,-0.01565203
2007-11-01,4,26,0.19545385,0.31111467
2007-12-01,4,26,0.46631044,NA
2008-01-01,4,26,0.62191683,NA
2008-02-01,4,26,0.62289137,0.3315376
2008-03-01,4,26,0.4469692,0.04561672
2008-04-01,4,26,0.10556543,-0.1790354
2008-05-01,4,26,-0.33106673,-0.07692079
2008-06-01,4,26,-0.72143096,-1.3635647
2008-07-01,4,26,-0.9210353,-1.3635647
2008-08-01,4,26,-0.864695,-1.3227189
2008-09-01,4,26,-0.5935525,-1.3227189
2008-10-01,4,26,-0.23315781,NA
2008-11-01,4,26,0.10867712,0.5970355
2008-12-01,4,26,0.37774774,NA
2009-01-01,4,26,0.53449833,NA
2009-02-01,4,26,0.54279023,0.7195731
2009-03-01,4,26,0.38137454,0.739996
2009-04-01,4,26,0.05956623,0.739996
2009-05-01,4,26,-0.35802883,0.5561897
2009-06-01,4,26,-0.73942566,-0.07692079
2009-07-01,4,26,-0.9442908,-1.3635647
2009-08-01,4,26,-0.89959264,-1.3635647
2009-09-01,4,26,-0.6356198,-1.036798
2009-10-01,4,26,-0.27386755,0.29069176
2009-11-01,4,26,0.0692208,0.61745846
2009-12-01,4,26,0.33541504,NA
2010-01-01,4,26,0.49118525,NA
2010-02-01,4,26,0.5085893,0.61745846
2010-03-01,4,26,0.37254924,0.39280635
2010-04-01,4,26,0.09232865,-1.0776439
2010-05-01,4,26,-0.27988163,-0.11776663
2010-06-01,4,26,-0.6354182,-1.3635647
2010-07-01,4,26,-0.8444582,-1.3431418
2010-08-01,4,26,-0.8219513,0.10688549
2010-09-01,4,26,-0.58206713,-1.3635647
2010-10-01,4,26,-0.24301188,-0.97552925
2010-11-01,4,26,0.06873676,1.1076086
2010-12-01,4,26,0.29416794,NA
2011-01-01,4,26,0.4075042,NA
2011-02-01,4,26,0.3871918,0.9646481
2011-03-01,4,26,0.22258484,NA
2011-04-01,4,26,-0.07313373,0.16815424
2011-05-01,4,26,-0.44712505,-1.0776439
2011-06-01,4,26,-0.80031514,-1.1184897
2011-07-01,4,26,-1.0247976,-1.0776439
2011-08-01,4,26,-1.0595489,-1.036798
2011-09-01,4,26,-0.9209033,-1.0776439
2011-10-01,4,26,-0.69216067,-1.1184897
2011-11-01,4,26,-0.46955302,-1.2001814
2011-12-01,4,26,-0.31827468,NA
2012-01-01,4,26,-0.2738566,NA
2012-02-01,4,26,-0.35461712,NA
2012-03-01,4,26,-0.5633054,NA
2012-04-01,4,26,-0.87891626,NA
2012-05-01,4,26,-1.2413182,-1.3022959
2012-06-01,4,26,-1.5497563,-1.3431418
2012-07-01,4,26,-1.7053258,-1.3635647
2012-08-01,4,26,-1.6640482,-1.3635647
2012-09-01,4,26,-1.457577,-1.3022959
2012-10-01,4,26,-1.1638519,-1.0776439
2012-11-01,4,26,-0.8632972,-1.0776439
2012-12-01,4,26,-0.622671,NA
2013-01-01,4,26,-0.49007377,NA
2013-02-01,4,26,-0.48907617,-1.0776439
2013-03-01,4,26,-0.6190063,-1.0776439
2013-04-01,4,26,-0.8547656,-1.0776439
2013-05-01,4,26,-1.141056,-1.0776439
2013-06-01,4,26,-1.3964151,-1.3227189
2013-07-01,4,26,-1.5427827,-1.3635647
2013-08-01,4,26,-1.541427,-1.3635647
2013-09-01,4,26,-1.4040414,-1.3635647
2013-10-01,4,26,-1.1785295,-1.3635647
2013-11-01,4,26,-0.92978716,-1.3635647
2013-12-01,4,26,-0.72367835,NA
2014-01-01,4,26,-0.61197144,NA
2014-02-01,4,26,-0.62172157,-1.1593355
2014-03-01,4,26,-0.7524166,NA
2014-04-01,4,26,-0.9753986,-1.0776439
2014-05-01,4,26,-1.2329508,-1.0776439
2014-06-01,4,26,-1.4493366,-1.0776439
2014-07-01,4,26,-1.5602853,-1.0776439
2014-08-01,4,26,-1.5402646,-1.1184897
2014-09-01,4,26,-1.4054614,-1.0776439
2014-10-01,4,26,-1.1991522,-1.0776439
2014-11-01,4,26,-0.9771305,-1.0776439
2014-12-01,4,26,-0.7953658,NA
2015-01-01,4,26,-0.69691163,NA
2015-02-01,4,26,-0.70193666,-1.0776439
2015-03-01,4,26,-0.80544424,NA
2015-04-01,4,26,-0.9791658,-1.0776439
2015-05-01,4,26,-1.1751589,-1.0776439
2015-06-01,4,26,-1.3367524,-1.3635647
2015-07-01,4,26,-1.4187824,-1.3635647
2015-08-01,4,26,-1.4050416,-1.3635647
2015-09-01,4,26,-1.3096104,-1.3635647
2015-10-01,4,26,-1.1660935,-1.3635647
2015-11-01,4,26,-1.0158373,NA
2015-12-01,4,26,-0.8979786,NA
